Date,Open,High,Low,Close,Volume
,AAPL,AAPL,AAPL,AAPL,AAPL
2015-07-31,27.37503324623671,27.383964946123086,26.99767872143585,27.084760665893555,171540000
2015-08-03,27.129412370118644,27.368329760709486,26.240727989009937,26.44615364074707,279904000
2015-08-04,26.218400539858273,26.280920726034005,25.28729268813971,25.5976619720459,496554400
2015-08-05,25.220309388013096,26.22287097058106,25.03051545197168,25.767364501953125,397250400
2015-08-06,26.011846088492206,26.130723785560797,25.59689502299034,25.823434829711914,211612000
2015-08-07,25.700070652053586,26.07464798007613,25.68212639758036,25.91090965270996,154681600
2015-08-10,26.13744746242508,26.913518390407532,26.13744746242508,26.85295867919922,219806400
2015-08-11,26.42454903744614,26.507539920424335,25.419694871898546,25.455581665039062,388331200
2015-08-12,25.240257021476328,25.88847819074605,24.589792392756152,25.84810447692871,404870000
2015-08-13,26.027546042176308,26.108293477433204,25.691098965692007,25.82792091369629,194143200
2015-08-14,25.64175104867108,26.088103654920044,25.572219206085563,26.009599685668945,171718000
2015-08-17,26.027546472717383,26.38866647768475,25.90642531782848,26.27876091003418,163538800
2015-08-18,26.11502696992467,26.341568522430084,26.02082218180669,26.130727767944336,138242800
2015-08-19,26.041004295950447,26.135209069986114,25.722501463015533,25.796520233154297,193146000
2015-08-20,25.587918091263084,25.648477802665706,25.03838692498007,25.26717185974121,274006400
2015-08-21,24.769229179141824,25.09894752586456,23.697084970926394,23.721757888793945,513102000
2015-08-24,21.27915509630601,24.40362677759417,20.63541912283421,23.129613876342773,648825200
2015-08-25,24.921757912591616,24.921757912591616,23.21484951655128,23.268680572509766,414406400
2015-08-26,24.02006869274946,24.648103690817102,23.562502341630626,24.60324478149414,387098400
2015-08-27,25.17296571986374,25.39950547159993,24.67726562555014,25.327730178833008,338464400
2015-08-28,25.1595140011359,25.415213663018278,25.018206833650943,25.410728454589844,212657600
2015-08-31,25.128107013407043,25.688852065786055,25.12137834657979,25.291845321655273,224917200
2015-09-01,24.706428875535263,25.09446351743567,24.080637153090667,24.16138458251953,307383600
2015-09-02,24.72437594701632,25.197643280029297,24.477646711607818,25.197643280029297,247555200
2015-09-03,25.231278428403176,25.2963250457302,24.68174908069442,24.755767822265625,212935600
2015-09-04,24.441765776459967,24.773726027147735,24.338588849286264,24.50905418395996,199985200
2015-09-08,25.06530779013438,25.246988668124622,24.74456150119284,25.190914154052734,219374400
2015-09-09,25.51614652882644,25.57446278945002,24.6211960813706,24.706430435180664,340043200
2015-09-10,24.733348877420127,25.408486586892877,24.650359681855335,25.249235153198242,251571200
2015-09-11,25.07427980539464,25.617080688476562,25.067551137537496,25.617080688476562,199662000
2015-09-14,26.148659447488647,26.218191275091186,25.762866640291673,25.863800048828125,233453600
2015-09-15,26.002871152414873,26.137449630575368,25.66418064189204,26.081375122070312,173364800
2015-09-16,26.074649970979333,26.139696614967626,25.892969086526172,26.110538482666016,148694000
2015-09-17,25.942308421960558,26.128474468010587,25.507169738917224,25.55202865600586,256450400
2015-09-18,25.168487979477092,25.637271868229078,25.092227451778268,25.446617126464844,297141200
2015-09-21,25.49595994952382,25.877267676484564,25.49371820104041,25.841379165649414,200888000
2015-09-22,25.430909275685703,25.6103483788994,25.23801283867132,25.435396194458008,201384800
2015-09-23,25.486989837226535,25.731475630663425,25.41297277247823,25.641756057739258,143026800
2015-09-24,25.401757460055144,25.906428138069487,25.204375766484834,25.794279098510742,200878000
2015-09-25,26.117265350779775,26.173339862981717,25.57446277210865,25.729228973388672,224607600
2015-09-28,25.536336928276125,25.697831825132223,25.220077514648438,25.220077514648438,208436000
2015-09-29,25.30755115306745,25.460073906130113,24.1927894932025,24.461946487426758,293461600
2015-09-30,24.710916222809423,25.018205173145,24.38792818838707,24.740076065063477,265892000
2015-10-01,24.46418647261006,24.587551075675574,24.069421454058606,24.57857894897461,255716400
2015-10-02,24.22643320282759,24.89932736235935,24.123256303717053,24.758018493652344,232079200
2015-10-05,24.64586778233064,24.98007309082527,24.464186919279005,24.847736358642578,208258800
2015-10-06,24.814094828421737,25.06306582262484,24.621198351629094,24.966617584228516,192787200
2015-10-07,25.063062269622574,25.0697909369566,24.540449142000504,24.847736358642578,187062400
2015-10-08,24.715398884039228,24.715398884039228,24.271288060243098,24.560632705688477,247918400
2015-10-09,24.672785776174173,25.18418506209718,24.558393290241394,25.148298263549805,211064400
2015-10-12,25.28511795183777,25.28960315953331,24.995773284617183,25.031660079956055,121868800
2015-10-13,24.856708507107804,25.222313693059533,24.825306918682905,25.074277877807617,132197200
2015-10-14,24.962129073655152,25.013716664543725,24.57409271155276,24.719886779785156,177849600
2015-10-15,24.88138192377093,25.14381022280234,24.782690237465133,25.08997917175293,150694000
2015-10-16,25.072037446834603,25.121383294965348,24.79166486541758,24.906057357788086,156930400
2015-10-19,24.852229955552506,25.065312464257488,24.69746372025096,25.060827255249023,119036800
2015-10-20,24.973340677467405,25.60810448355111,24.856706460244805,25.51838493347168,195871200
2015-10-21,25.569980579784346,25.924371949399188,25.50269047270256,25.516149520874023,167180800
2015-10-22,25.64398960906456,25.906417846679688,25.59240031840776,25.906417846679688,166616400
2015-10-23,26.175583047779984,26.743058579861522,26.092593860372293,26.709413528442383,237467600
2015-10-26,26.485113767569437,26.496327643150536,25.77633111852571,25.857078552246094,265335200
2015-10-27,25.883985600836386,26.13968514499978,25.567724647590374,25.69333267211914,279537600
2015-10-28,26.227174638974653,26.75876170617066,26.032034692755182,26.752031326293945,342205600
2015-10-29,26.624177338903035,27.070531681932156,26.527729110805993,27.034643173217773,204909200
2015-10-30,27.1378230301597,27.189412339251472,26.792403796753966,26.803619384765625,197461200
2015-11-02,27.095202545828723,27.220808894271993,26.82828734412862,27.180435180664062,128813200
2015-11-03,27.092962034880685,27.698566093648566,27.072774320250645,27.492212295532227,182076000
2015-11-04,27.617816977818606,27.77258317262153,27.279128170399268,27.364360809326172,179544400
2015-11-05,27.447714246573,27.636932048368273,27.07153342500946,27.238224029541016,158210800
2015-11-06,27.281012281685616,27.43869228536737,27.170636279108386,27.26974868774414,132169200
2015-11-09,27.247224775357775,27.438693853221398,27.042240758858657,27.159374237060547,135485600
2015-11-10,26.332673249603893,26.59622482431154,26.143455544640954,26.303388595581055,236511600
2015-11-11,26.213291721716057,26.44981174975811,25.951991440926772,26.15472412109375,180872000
2015-11-12,26.188520823376404,26.314664875112165,26.0511131733426,26.06688117980957,130102400
2015-11-13,25.94973848424558,26.03308461937239,25.289732028583675,25.305500030517578,183249600
2015-11-16,25.089247316652852,25.73348563958643,25.003649854758862,25.719970703125,152426800
2015-11-17,25.88667241798415,25.915957084428005,25.526259634928262,25.60960578918457,110467600
2015-11-18,26.075889367454284,26.465585085880317,26.017321755027425,26.420534133911133,186698800
2015-11-19,26.49936849124945,26.974663322774134,26.301141938966225,26.756162643432617,173183200
2015-11-20,26.850769548847712,27.01295568430863,26.771929543716215,26.8732967376709,137148400
2015-11-23,26.866538663852005,26.970158924702098,26.43179036771993,26.524147033691406,129930000
2015-11-24,26.429544974562155,26.884565781629572,26.382240958870764,26.77869415283203,171212800
2015-11-25,26.853031630381057,26.857537757092423,26.562448326514662,26.58722686767578,85553200
2015-11-27,26.645789091048368,26.672820690093285,26.490360404061132,26.53766441345215,52185600
2015-11-30,26.578211476237374,26.89807938952724,26.524149995666143,26.648042678833008,156721200
2015-12-01,26.749408061956874,26.76292300239936,26.323670252183778,26.431793212890625,139409600
2015-12-02,26.431787204213542,26.605236920518422,26.147963207941512,26.19301414489746,133546400
2015-12-03,26.253837418650917,26.307898892106483,25.728985529710997,25.949737548828125,166278000
2015-12-04,25.970012118546116,26.862034179405825,25.92946558311689,26.812477111816406,231108000
2015-12-07,26.80121544281288,26.9994419961202,26.53766210119315,26.64353370666504,128336800
2015-12-08,26.4723360202465,26.71561522541016,26.323666540590864,26.63227081298828,137238000
2015-12-09,26.499372348457303,26.51063594497179,25.9227119534532,26.04435157775879,185445600
2015-12-10,26.138950936246847,26.341683576214866,26.019564414538728,26.16823387145996,116850800
2015-12-11,25.94748405082484,25.992534988534192,25.420379142993248,25.494714736938477,187544800
2015-12-14,25.269463710725063,25.38209280522489,24.731096776502564,25.3370418548584,257274800
2015-12-15,25.215396386682134,25.409118521842476,24.85723505545938,24.888771057128906,213292400
2015-12-16,25.019417503128814,25.22665454602249,24.50808236403071,25.080236434936523,224954000
2015-12-17,25.233416828828133,25.285226958728675,24.548633575439453,24.548633575439453,179091200
2015-12-18,24.532869419732833,24.670275329617848,23.83456768085976,23.884124755859375,385813200
2015-12-21,24.165692582511763,24.185966708438013,23.78050137574492,24.176956176757812,190362400
2015-12-22,24.19272385960449,24.26480639351558,23.978727601824296,24.154430389404297,131157600
2015-12-23,24.163443227026107,24.519351549372036,24.147675223812477,24.465290069580078,130629600
2015-12-24,24.55314890674299,24.55314890674299,24.31662706011598,24.33464813232422,54281600
2015-12-28,24.235530358819418,24.25805755503019,23.91791717153612,24.062082290649414,106816800
2015-12-29,24.09361243844276,24.65000036517696,24.071086966298672,24.494571685791016,123724800
2015-12-30,24.458529336588093,24.485559213586477,24.143167595802193,24.17470359802246,100855200
2015-12-31,24.104872185826398,24.10937659210281,23.611556347279446,23.710670471191406,163649200
2016-01-04,23.113740599566555,23.735453620243067,22.976332980529655,23.730947494506836,270597600
2016-01-05,23.821049795708866,23.843575267401853,23.068688385946427,23.13626480102539,223164000
2016-01-06,22.65196237437679,23.059680854996756,22.49653539645649,22.68349838256836,273829600
2016-01-07,22.228471149896194,22.55509473351761,21.721640384466582,21.726144790649414,324377600
2016-01-08,22.19919147470328,22.325335489351968,21.795979178070308,21.84103012084961,283192000
2016-01-11,22.293801032941662,22.31407344302432,21.926629121332716,22.194686889648438,198957600
2016-01-12,22.649701183511684,22.681237177993744,22.26450834496991,22.51679801940918,196616800
2016-01-13,22.597889593242943,22.793864733522902,21.91761097562349,21.937883377075195,249758400
2016-01-14,22.066295623706186,22.63394731591552,21.566222086764018,22.41769790649414,252680400
2016-01-15,21.669835695707224,22.00997602034659,21.480619654080122,21.87932586669922,319335600
2016-01-19,22.167654505988224,22.221715978686518,21.51215249001138,21.773452758789062,212350800
2016-01-20,21.422047589437927,22.11809609733299,21.043613866354963,21.802734375,289337600
2016-01-21,21.863556798538532,22.04826842385823,21.386010591829923,21.69236183166504,208646000
2016-01-22,22.217209817497473,22.85469076868208,22.15864393824545,22.845680236816406,263202000
2016-01-25,22.868207212335967,22.870460275096484,22.347861422573573,22.39967155456543,207178000
2016-01-26,22.51004844508774,22.72404301390903,22.09106812167091,22.523563385009766,300308000
2016-01-27,21.633794256347503,21.76669574806189,21.02559618297217,21.043617248535156,533478800
2016-01-28,21.12696360512257,21.29140110397176,20.811601828860308,21.19454002380371,222715200
2016-01-29,21.352224560051493,21.926631927490234,21.253110404073695,21.926631927490234,257666000
2016-02-01,21.730655888235283,21.784717367715892,21.48962971559591,21.72164535522461,163774000
2016-02-02,21.494134011442785,21.63379469450947,21.237339837011106,21.282392501831055,149428800
2016-02-03,21.399522772852215,21.81399691532227,21.192285701617187,21.70362091064453,183857200
2016-02-04,21.71041286439467,22.043339353122256,21.558671400034395,21.878007888793945,185886800
2016-02-05,21.859894731130765,21.950487266896594,21.218956298789394,21.29369354248047,185672400
2016-02-08,21.092123743304253,21.674178432256767,21.071741332145493,21.517908096313477,216085600
2016-02-09,21.354840621157955,21.728533687948552,21.273307525570605,21.513376235961914,177324800
2016-02-10,21.724008249160672,21.821394929259718,21.311813825280545,21.35031509399414,169374400
2016-02-11,21.241596521211385,21.452223358340213,20.969819009611577,21.22121238708496,200298800
2016-02-12,21.332200521647106,21.402408929224723,21.06495344156264,21.286903381347656,161405600
2016-02-16,21.52017451606062,21.93463421044413,21.427318417485296,21.887073516845703,196231600
2016-02-17,21.893867511909757,22.24264765726417,21.77609842299308,22.222265243530273,179452800
2016-02-18,22.385318628310007,22.39664333781485,21.762497619521145,21.801000595092773,156084000
2016-02-19,21.742115504615253,21.91424106950772,21.696820121810543,21.751174926757812,141496800
2016-02-22,21.812337224779473,21.9459616233322,21.724009964680704,21.941431045532227,137123200
2016-02-23,21.832719819786092,21.855367523451385,21.41373125429655,21.445438385009766,127770400
2016-02-24,21.284634933584957,21.82818666911204,21.135156996778832,21.764772415161133,145022800
2016-02-25,21.753448503653868,21.914249420166016,21.572263447576336,21.914249420166016,110330800
2016-02-26,22.01389901650893,22.199612916119857,21.873482243576703,21.94822120666504,115964400
2016-02-29,21.9368987113174,22.24717758078485,21.889338019426862,21.89839744567871,140865200
2016-03-01,22.115822230522703,22.822440318526837,22.063730952746134,22.768085479736328,201628400
2016-03-02,22.763558212849404,22.849620190911832,22.566519532656002,22.817913055419922,132678400
2016-03-03,22.779406551271965,23.035328865537434,22.74996298371058,22.987768173217773,147822800
2016-03-04,23.184802721067463,23.497345098889944,22.958322286379367,23.329750061035156,184220400
2016-03-07,23.189340461012108,23.28899244341536,22.8654732461108,23.071571350097656,143315600
2016-03-08,22.824700837488127,23.046652452021572,22.73863888339616,22.88132095336914,126247600
2016-03-09,22.944734900725788,23.005885592690777,22.70919501445261,22.901704788208008,108806800
2016-03-10,22.96738909763918,23.155366605675063,22.68202317434147,22.91303253173828,134054400
2016-03-11,23.15536245892038,23.16442188494813,22.987767397179063,23.159893035888672,109632800
2016-03-14,23.080621415768526,23.307101845425798,23.05117785405161,23.218772888183594,100304400
2016-03-15,23.54491091509402,23.82121738210756,23.519997923615165,23.68532943725586,160270800
2016-03-16,23.692118081924775,24.077134124384102,23.68758750566512,24.000131607055664,153214000
2016-03-17,23.898215798851812,24.113373258371606,23.77138730256809,23.961631774902344,137682800
2016-03-18,24.08393287770441,24.120170583094062,23.823481713829104,23.988811492919922,176820800
2016-03-21,23.991078226933524,24.380624943797773,23.81215843358732,23.986549377441406,142010800
2016-03-22,23.83707533433648,24.2990958141991,23.828015905957688,24.170001983642578,129777600
2016-03-23,24.115640776494775,24.249263422019336,23.98428169153553,24.0363712310791,102814000
2016-03-24,23.886890732812475,24.063545188080788,23.75553167144067,23.932186126708984,104532000
2016-03-28,24.006940761549767,24.049972623393064,23.794048469789843,23.8234920501709,77645600
2016-03-29,23.755541700933136,24.41233555717931,23.753276411909358,24.387422561645508,124760400
2016-03-30,24.607103665628895,25.007973341395775,24.595778950848203,24.813199996948242,182404400
2016-03-31,24.849438336091747,24.890204891270198,24.659193835956014,24.684106826782227,103553600
2016-04-01,24.636548025912735,24.91285450690936,24.505188923814494,24.91058921813965,103496000
2016-04-04,25.007968477050717,25.408839802752272,24.973996067225556,25.166505813598633,149424800
2016-04-05,24.80187463531264,25.078181061580132,24.781490496240938,24.86981773376465,106314800
2016-04-06,24.96493645722414,25.13479676542253,24.731660182521956,25.130266189575195,105616400
2016-04-07,24.901524180810107,25.00797026618707,24.48706628059903,24.58218765258789,127207600
2016-04-08,24.66598366157384,24.86075523538781,24.498386904709438,24.609363555908203,94326800
2016-04-11,24.679572096104007,25.050999853477524,24.64786497495567,24.690895080566406,117630000
2016-04-12,24.76337278081606,25.026090945019725,24.609367726100686,25.012502670288086,108929200
2016-04-13,25.09403690709012,25.442815312275144,25.09403690709012,25.3748722076416,133029200
2016-04-14,25.27975240129216,25.4541416147626,25.21407285317995,25.38846206665039,101895600
